--- GUTENBERG (Gutendex): science (752 total) ---
  [22927] The Atlantic Monthly, Volume 18, No. 105, July 1866: A Magazine of Literature, Science, Art, and Politics | Various | https://www.gutenberg.org/ebooks/22927.txt.utf-8

--- GUTENBERG (Gutendex): history (2637 total) ---
  [58169] Hegel's Lectures on the History of Philosophy: Volume 3 (of 3) | Hegel, Georg Wilhelm Friedrich | https://www.gutenberg.org/ebooks/58169.txt.utf-8
  [6593] History of Tom Jones, a Foundling | Fielding, Henry | https://www.gutenberg.org/ebooks/6593.txt.utf-8
  [23784] The History of Sir Richard Calmady: A Romance | Malet, Lucas | https://www.gutenberg.org/ebooks/23784.txt.utf-8
  [46976] The Anabasis of Alexander : $b or, The history of the wars and conquests of Alexander the Great | Arrian | https://www.gutenberg.org/ebooks/46976.txt.utf-8
  [27997] Robert Orange: Being a Continuation of the History of Robert Orange | Hobbes, John Oliver | https://www.gutenberg.org/ebooks/27997.txt.utf-8
  [22815] The Philippine Islands: A Political, Geographical, Ethnographical, Social and Commercial History of the Philippine Archipelago, Embracing the Whole Period of Spanish Rule | Foreman, John, F.R.G.S. | https://www.gutenberg.org/ebooks/22815.txt.utf-8
  [5921] The History of Don Quixote, Volume 1, Complete | Cervantes Saavedra, Miguel de | https://www.gutenberg.org/ebooks/5921.txt.utf-8
  [24950] Bradford's History of 'Plimoth Plantation': From the Original Manuscript. With a Report of the Proceedings Incident to the Return of the Manuscript to Massachusetts | Bradford, William | https://www.gutenberg.org/ebooks/24950.txt.utf-8
  [20990] London and the Kingdom - Volume 2: A History Derived Mainly from the Archives at Guildhall in the Custody of the Corporation of the City of London. | Sharpe, Reginald R. (Reginald Robinson) | https://www.gutenberg.org/ebooks/20990.txt.utf-8
  [22088] Apologia pro vita sua : $b being a history of his religious opinions | Newman, John Henry | https://www.gutenberg.org/ebooks/22088.txt.utf-8
  [26901] A History of the Nineteenth Century, Year by Year. Volume 2 (of 3) | Emerson, Edwin | https://www.gutenberg.org/ebooks/26901.txt.utf-8
  [7142] The History of the Peloponnesian War | Thucydides | https://www.gutenberg.org/ebooks/7142.txt.utf-8
  [27430] The Critical Period of American History | Fiske, John | https://www.gutenberg.org/ebooks/27430.txt.utf-8
  [26416] The Naval History of the United States. Volume 2 | Abbot, Willis J. (Willis John) | https://www.gutenberg.org/ebooks/26416.txt.utf-8
  [4693] Famous Affinities of History: The Romance of Devotion. Vol 1-4, Complete | Orr, Lyndon | https://www.gutenberg.org/ebooks/4693.txt.utf-8
  [28072] A history of art in Chaldæa & Assyria, Vol. 1 (of 2) | Perrot, Georges | https://www.gutenberg.org/ebooks/28072.txt.utf-8
  [22400] Fox's Book of Martyrs: Or A History of the Lives, Sufferings, and Triumphant; Deaths of the Primitive Protestant Martyrs | Foxe, John | https://www.gutenberg.org/ebooks/22400.txt.utf-8
  [25937] Studies in Literature and History | Lyall, Alfred C., Sir | https://www.gutenberg.org/ebooks/25937.txt.utf-8
  [22397] Shakespearean Playhouses: A History of English Theatres from the Beginnings to the Restoration | Adams, Joseph Quincy | https://www.gutenberg.org/ebooks/22397.txt.utf-8
  [22149] The Journal of Negro History, Volume 6, 1921 | Various | https://www.gutenberg.org/ebooks/22149.txt.utf-8
  [27127] The Philippine Islands, 1493-1898,  Volume 26 of 55, 1636: Explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the close of the nineteenth century | unknown | https://www.gutenberg.org/ebooks/27127.txt.utf-8
  [22762] History of the Rise of the Huguenots, Vol. 1 | Baird, Henry Martyn | https://www.gutenberg.org/ebooks/22762.txt.utf-8
  [21093] The Journal of Negro History, Volume 4, 1919 | Various | https://www.gutenberg.org/ebooks/21093.txt.utf-8
  [26838] A History of the French Novel, Vol. 1: From the Beginning to 1800 | Saintsbury, George | https://www.gutenberg.org/ebooks/26838.txt.utf-8
  [22049] A Literary History of the English People, from the Origins to the Renaissance | Jusserand, J. J. (Jean Jules) | https://www.gutenberg.org/ebooks/22049.txt.utf-8
  [21851] History of the Negro Race in America from 1619 to 1880. Vol. 2: Negroes as Slaves, as Soldiers, and as Citizens | Williams, George Washington | https://www.gutenberg.org/ebooks/21851.txt.utf-8
  [22976] Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XI, North Carolina Narratives, Part 1 | United States. Work Projects Administration | https://www.gutenberg.org/ebooks/22976.txt.utf-8
  [25930] The Philippine Islands, 1493-1898 — Volume 28 of 55: 1637-38; Explorations by Early Navigators, Descriptions of the Islands and Their Peoples, Their History and Records of the Catholic Missions, as Related in Contemporaneous Books and Manuscripts, Showing the Political, Economic, Commercial and Religious Conditions of Those Islands from Their Earliest Relations with European Nations to the Close of the Nineteenth Century | unknown | https://www.gutenberg.org/ebooks/25930.txt.utf-8
  [24979] A Source Book for Ancient Church History | Ayer, Joseph Cullen | https://www.gutenberg.org/ebooks/24979.txt.utf-8
  [22771] Cattle and Their Diseases: Embracing Their History and Breeds, Crossing and Breeding, and Feeding and Management; with the Diseases to Which They Are Subject, and the Remedies Best Adapted to Their Cure | Jennings, Robert | https://www.gutenberg.org/ebooks/22771.txt.utf-8
  [23200] The Journal of Negro History, Volume 5, 1920 | Various | https://www.gutenberg.org/ebooks/23200.txt.utf-8
  [21427] Comic History of the United States | Nye, Bill | https://www.gutenberg.org/ebooks/21427.txt.utf-8

--- GUTENBERG (Gutendex): engineering (21 total) ---
  [22627] German Science Reader: An Introduction to Scientific German, for Students of Physics, Chemistry and Engineering | Kroeh, Charles Frederick | https://www.gutenberg.org/ebooks/22627.txt.utf-8
  [26535] The Standard Electrical Dictionary: A Popular Dictionary of Words and Terms Used in the Practice of Electrical Engineering | Sloane, T. O'Conor (Thomas O'Conor) | https://www.gutenberg.org/ebooks/26535.txt.utf-8
  [54667] Two Centuries of Shipbuilding by the Scotts at Greenock | Scotts' Shipbuilding & Engineering Co. Ltd. | https://www.gutenberg.org/ebooks/54667.txt.utf-8
  [34030] Turning and Boring: A specialized treatise for machinists, students in the industrial and engineering schools, and apprentices, on turning and boring methods, including modern practice with engine lathes, turret lathes, vertical and horizontal boring machines | Jones, Franklin Day | https://www.gutenberg.org/ebooks/34030.txt.utf-8
  [37359] Motor Truck Logging Methods: Engineering Experiment Station Series, Bulletin No. 12 | Knapp, Frederick Malcolm | https://www.gutenberg.org/ebooks/37359.txt.utf-8
  [24681] Opportunities in Engineering | Horton, Charles M. (Charles Marcus) | https://www.gutenberg.org/ebooks/24681.txt.utf-8
  [75910] Ancient and modern engineering and the Isthmian canal | Burr, William H. (William Hubert) | https://www.gutenberg.org/ebooks/75910.txt.utf-8
  [31899] Conservation Through Engineering: Extract from the Annual Report of the Secretary of the Interior | Lane, Franklin K. | https://www.gutenberg.org/ebooks/31899.txt.utf-8
  [59320] The Aswân Obelisk: With some remarks on the Ancient Engineering | Engelbach, Reginald | https://www.gutenberg.org/ebooks/59320.txt.utf-8
  [11164] Rough and Tumble Engineering | Maggard, James H. | https://www.gutenberg.org/ebooks/11164.txt.utf-8
  [33912] The Engineering Contributions of Wendel Bollman | Vogel, Robert M. | https://www.gutenberg.org/ebooks/33912.txt.utf-8
  [57290] The Draughtsman's Handbook of Plan and Map Drawing: Including instructions for the preparation of engineering, architectural, and mechanical drawings. | André, George G. (George Guillaume) | https://www.gutenberg.org/ebooks/57290.txt.utf-8
  [72043] Engineering reminiscences contributed to "Power" and "American machinist" | Porter, Charles T. (Charles Talbot) | https://www.gutenberg.org/ebooks/72043.txt.utf-8
  [56909] River and Canal Engineering, the characteristics of open flowing streams, and the principles and methods to be followed in dealing with them. | Bellasis, E. S. (Edward Skelton) | https://www.gutenberg.org/ebooks/56909.txt.utf-8
  [53911] Short-Title Catalog of Publications and Importations of Scientific and Engineering Books: (August 1910) | D. Van Nostrand Company | https://www.gutenberg.org/ebooks/53911.txt.utf-8
  [39785] Tunnel Engineering: A Museum Treatment | Vogel, Robert M. | https://www.gutenberg.org/ebooks/39785.txt.utf-8
  [52754] Profits from scrap | American Bureau of Engineering, Chicago | https://www.gutenberg.org/ebooks/52754.txt.utf-8
  [20146] Engineering Bulletin No 1: Boiler and Furnace Testing | Strohm, Rufus T. (Rufus Tracy) | https://www.gutenberg.org/ebooks/20146.txt.utf-8
  [67696] Newark College of Engineering Bulletin, v. 11, No. 4, December 15, 1938 | Newark College of Engineering | https://www.gutenberg.org/ebooks/67696.txt.utf-8
  [60217] Souvenir Map and Guide for Tourists in the Black Hills of South Dakota: Maps prepared especially for the use of Automobile Tourists | Dakota Engineering Company, Mitchell, S.D. | https://www.gutenberg.org/ebooks/60217.txt.utf-8
  [56245] India and Indian Engineering.: Three lectures delivered at the Royal Engineer Institute, Chatham, in July 1872 | Medley, J. G. (Julius George) | https://www.gutenberg.org/ebooks/56245.txt.utf-8

--- GUTENBERG (Gutendex): navigation (52 total) ---
  [25104] Ocean Steam Navigation and the Ocean Post | Rainey, Thomas | https://www.gutenberg.org/ebooks/25104.txt.utf-8
  [27642] Lectures in Navigation | Draper, Ernest Gallaudet | https://www.gutenberg.org/ebooks/27642.txt.utf-8
  [38478] Narrative of the Circumnavigation of the Globe by the Austrian Frigate Novara, Volume III: (Commodore B. Von Wullerstorf-Urbair,) Undertaken by Order of the Imperial Government in the Years 1857, 1858, & 1859, Under the Immediate Auspices of His I. and R. Highness the Archduke Ferdinand Maximilian, Commander-In-Chief of the; Austrian Navy. | Scherzer, Karl, Ritter von | https://www.gutenberg.org/ebooks/38478.txt.utf-8
  [25645] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 13: America, Part II | Hakluyt, Richard | https://www.gutenberg.org/ebooks/25645.txt.utf-8
  [70176] The history of steam navigation | Kennedy, John | https://www.gutenberg.org/ebooks/70176.txt.utf-8
  [7769] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 04 | Hakluyt, Richard | https://www.gutenberg.org/ebooks/7769.txt.utf-8
  [10673] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 09: Asia, Part II | Hakluyt, Richard | https://www.gutenberg.org/ebooks/10673.txt.utf-8
  [46372] Ocean's Story; or, Triumphs of Thirty Centuries: Maritime Adventures, Achievements, Explorations, Discoveries and Inventions; and of the Rise and Progress of Ship-Building and Ocean Navigation, from the Ark to the Iron Steamships | Goodrich, Frank B. (Frank Boott) | https://www.gutenberg.org/ebooks/46372.txt.utf-8
  [38456] Narrative of the Circumnavigation of the Globe by the Austrian Frigate Novara, Volume I: (Commodore B. Von Wullerstorf-Urbair,) Undertaken by Order of the Imperial Government in the Years 1857, 1858, & 1859, Under the Immediate Auspices of His I. and R. Highness the Archduke Ferdinand Maximilian, Commander-In-Chief of the; Austrian Navy. | Scherzer, Karl, Ritter von | https://www.gutenberg.org/ebooks/38456.txt.utf-8
  [56332] Keely and His Discoveries: Aerial Navigation | Moore, Bloomfield H., Mrs. | https://www.gutenberg.org/ebooks/56332.txt.utf-8
  [13606] A General History and Collection of Voyages and Travels - Volume 18: Historical Sketch of the Progress of Discovery, Navigation, and; Commerce, from the Earliest Records to the Beginning of the Nineteenth; Century, By William Stevenson | Kerr, Robert | https://www.gutenberg.org/ebooks/13606.txt.utf-8
  [13130] A General History and Collection of Voyages and Travels — Volume 10: Arranged in systematic order: Forming a complete history of the origin and progress of navigation, discovery, and commerce, by sea and land, from the earliest ages to the present time. | Kerr, Robert | https://www.gutenberg.org/ebooks/13130.txt.utf-8
  [60277] Aërial Navigation: A Popular Treatise on the Growth of Air Craft and on Aëronautical Meteorology | Zahm, Albert Francis | https://www.gutenberg.org/ebooks/60277.txt.utf-8
  [10600] A General History and Collection of Voyages and Travels — Volume 01: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/10600.txt.utf-8
  [64136] History of Early Steamboat Navigation on the Missouri River, Volume 1 (of 2): Life and Adventures of Joseph La Barge | Chittenden, Hiram Martin | https://www.gutenberg.org/ebooks/64136.txt.utf-8
  [58849] Steam Navigation and Its Relation to the Commerce of Canada and the United States | Croil, James | https://www.gutenberg.org/ebooks/58849.txt.utf-8
  [38462] Narrative of the Circumnavigation of the Globe by the Austrian Frigate Novara, Volume II: (Commodore B. Von Wullerstorf-Urbair,) Undertaken by Order of the Imperial Government in the Years 1857, 1858, & 1859, Under the Immediate Auspices of His I. and R. Highness the Archduke Ferdinand Maximilian, Commander-In-Chief of the; Austrian Navy. | Scherzer, Karl, Ritter von | https://www.gutenberg.org/ebooks/38462.txt.utf-8
  [10803] A General History and Collection of Voyages and Travels — Volume 02: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/10803.txt.utf-8
  [12325] A General History and Collection of Voyages and Travels — Volume 03: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/12325.txt.utf-8
  [55054] The Commerce and Navigation of the Erythræan Sea: Being a Translation of the Periplus Maris Erythræi, by an Anonymous Writer, and of Arrian's Account of the Voyage of Nearkhos, from the Mouth of the Indus to the Head of the Persian Gulf | unknown | https://www.gutenberg.org/ebooks/55054.txt.utf-8
  [13225] A General History and Collection of Voyages and Travels — Volume 06: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/13225.txt.utf-8
  [14984] A General History and Collection of Voyages and Travels - Volume 05: Arranged in Systematic Order: Forming a Complete History of the; Origin and Progress of Navigation, Discovery, and Commerce, by Sea; and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/14984.txt.utf-8
  [12356] Bref récit et succincte narration de la navigation faite en MDXXXV et MDXXXVI par le capitaine Jacques Cartier aux îles de Canada, Hochelaga, Saguenay et autres | Cartier, Jacques | https://www.gutenberg.org/ebooks/12356.txt.utf-8
  [14611] A General History and Collection of Voyages and Travels — Volume 15: Forming A Complete History Of The Origin And Progress Of Navigation, Discovery, And Commerce, By Sea And Land, From The Earliest Ages To The Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/14611.txt.utf-8
  [11948] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 10: Asia, Part III | Hakluyt, Richard | https://www.gutenberg.org/ebooks/11948.txt.utf-8
  [42602] The Steam Engine Explained and Illustrated (Seventh Edition): With an Account of Its Invention and Progressive Improvement, and Its Application to Navigation and Railways; Including Also a Memoir of Watt | Lardner, Dionysius | https://www.gutenberg.org/ebooks/42602.txt.utf-8
  [7182] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 01 | Hakluyt, Richard | https://www.gutenberg.org/ebooks/7182.txt.utf-8
  [15376] A General History and Collection of Voyages and Travels, Volume 11: Arranged in Systematic Order: Forming a Complete History; of the Origin and Progress of Navigation, Discovery, and; Commerce, by Sea and Land, from the Earliest Ages to the; Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/15376.txt.utf-8
  [12693] The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 11 | Hakluyt, Richard | https://www.gutenberg.org/ebooks/12693.txt.utf-8
  [13055] A General History and Collection of Voyages and Travels — Volume 09: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/13055.txt.utf-8
  [12514] A General History and Collection of Voyages and Travels — Volume 04: Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time | Kerr, Robert | https://www.gutenberg.org/ebooks/12514.txt.utf-8
  [861] The Dominion of the Air: The Story of Aerial Navigation | Bacon, John M. (John Mackenzie) | https://www.gutenberg.org/ebooks/861.txt.utf-8

--- GUTENBERG (Gutendex): architecture (99 total) ---
  [25632] A History of Art for Beginners and Students: Painting, Sculpture, Architecture | Waters, Clara Erskine Clement | https://www.gutenberg.org/ebooks/25632.txt.utf-8
  [55870] A History of Architecture in all Countries, Volumes 1 and 2, 3rd ed.: From the Earliest Times to the Present Day | Fergusson, James | https://www.gutenberg.org/ebooks/55870.txt.utf-8
  [20239] The Ten Books on Architecture | Vitruvius Pollio | https://www.gutenberg.org/ebooks/20239.txt.utf-8
  [23593] Lectures on Architecture and Painting, Delivered at Edinburgh in November 1853 | Ruskin, John | https://www.gutenberg.org/ebooks/23593.txt.utf-8
  [27877] An Abridgment of the Architecture of Vitruvius: Containing a System of the Whole Works of that Author | Vitruvius Pollio | https://www.gutenberg.org/ebooks/27877.txt.utf-8
  [70079] Architecture : $b nineteenth and twentieth centuries | Hitchcock, Henry-Russell | https://www.gutenberg.org/ebooks/70079.txt.utf-8
  [66410] A guide book of art, architecture, and historic interests in Pennsylvania | unknown | https://www.gutenberg.org/ebooks/66410.txt.utf-8
  [67629] An Illustrated Dictionary of Words used in Art and Archaeology: Explaining terms frequently used in works on architecture, arms, bronzes, Christian art, colour, costume, decoration, devices, emblems, heraldry, lace, personal ornaments, pottery, painting, sculpture, &c., with their derivations. | Mollett, John W. (John William) | https://www.gutenberg.org/ebooks/67629.txt.utf-8
  [60518] Military Architecture in England During the Middle Ages | Thompson, A. Hamilton (Alexander Hamilton) | https://www.gutenberg.org/ebooks/60518.txt.utf-8
  [35898] The Seven Lamps of Architecture | Ruskin, John | https://www.gutenberg.org/ebooks/35898.txt.utf-8
  [41040] Some Account of Gothic Architecture in Spain | Street, George Edmund | https://www.gutenberg.org/ebooks/41040.txt.utf-8
  [30785] Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle - Tome 5 - (D - E- F) | Viollet-le-Duc, Eugène-Emmanuel | https://www.gutenberg.org/ebooks/30785.txt.utf-8
  [26319] A Text-Book of the History of Architecture: Seventh Edition, revised | Hamlin, A. D. F. (Alfred Dwight Foster) | https://www.gutenberg.org/ebooks/26319.txt.utf-8
  [64187] Mediæval Military Architecture in England, Volume 1 (of 2) | Clark, George Thomas | https://www.gutenberg.org/ebooks/64187.txt.utf-8
  [61178] History of Indian and Eastern Architecture | Fergusson, James | https://www.gutenberg.org/ebooks/61178.txt.utf-8
  [43402] The Cathedrals of Great Britain: Their History and Architecture | Ditchfield, P. H. (Peter Hampson) | https://www.gutenberg.org/ebooks/43402.txt.utf-8
  [59120] The Architecture of Colonial America | Eberlein, Harold Donaldson | https://www.gutenberg.org/ebooks/59120.txt.utf-8
  [63940] The ecclesiastical architecture of Scotland from the earliest Christian times to the seventeenth century; vol. 1/3 | MacGibbon, David | https://www.gutenberg.org/ebooks/63940.txt.utf-8
  [24726] A History of Art for Beginners and Students: Painting, Sculpture, Architecture | Waters, Clara Erskine Clement | https://www.gutenberg.org/ebooks/24726.txt.utf-8
  [33837] Architecture: Gothic and Renaissance | Smith, T. Roger (Thomas Roger) | https://www.gutenberg.org/ebooks/33837.txt.utf-8
  [29077] Byzantine Churches in Constantinople: Their History and Architecture | Van Millingen, Alexander | https://www.gutenberg.org/ebooks/29077.txt.utf-8
  [60830] How to Study Architecture | Caffin, Charles H. (Charles Henry) | https://www.gutenberg.org/ebooks/60830.txt.utf-8
  [73397] Vasari on technique : $b Being the introduction to the three arts of design, architecture, sculpture, and painting. Prefixed to the lives of the most excellent painters, sculptors and architects | Vasari, Giorgio | https://www.gutenberg.org/ebooks/73397.txt.utf-8
  [29370] Portuguese Architecture | Watson, Walter Crum | https://www.gutenberg.org/ebooks/29370.txt.utf-8
  [30781] Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle - Tome 1 - (A) | Viollet-le-Duc, Eugène-Emmanuel | https://www.gutenberg.org/ebooks/30781.txt.utf-8
  [67419] The English Home from Charles I. to George IV.: Its Architecture, Decoration and Garden Design | Gotch, J. Alfred (John Alfred) | https://www.gutenberg.org/ebooks/67419.txt.utf-8
  [45496] Insect Architecture | Rennie, James | https://www.gutenberg.org/ebooks/45496.txt.utf-8
  [65014] The ecclesiastical architecture of Scotland from the earliest Christian times to the seventeenth century; vol. 3/3 | MacGibbon, David | https://www.gutenberg.org/ebooks/65014.txt.utf-8
  [54701] Gothic Architecture | Corroyer, Édouard | https://www.gutenberg.org/ebooks/54701.txt.utf-8
  [53850] Design and Tradition: A short account of the principles and historic development of architecture and the applied arts | Fenn, Amor | https://www.gutenberg.org/ebooks/53850.txt.utf-8
  [19737] The Principles of Gothic Ecclesiastical Architecture, Elucidated by Question and Answer, 4th ed. | Bloxam, Matthew Holbeche | https://www.gutenberg.org/ebooks/19737.txt.utf-8
  [63978] The ecclesiastical architecture of Scotland from the earliest Christian times to the seventeenth century; vol. 2/3 | MacGibbon, David | https://www.gutenberg.org/ebooks/63978.txt.utf-8

--- GUTENBERG (Gutendex): trade (141 total) ---
  [23299] Stradella | Crawford, F. Marion (Francis Marion) | https://www.gutenberg.org/ebooks/23299.txt.utf-8
  [28294] Pilgrimage from the Alps to the Tiber : $b or, The influence of Romanism on trade, justice, and knowledge | Wylie, J. A. (James Aitken) | https://www.gutenberg.org/ebooks/28294.txt.utf-8
  [26900] Report of the Lords Commissioners for Trade and Plantations on the Petition of the Honourable Thomas Walpole, Benjamin Franklin, John Sargent, and Samuel Wharton, Esquires, and their Associates: 1772 | Great Britain. Board of Trade | https://www.gutenberg.org/ebooks/26900.txt.utf-8
  [39733] Cooley's Cyclopædia of Practical Receipts and Collateral Information in the Arts, Manufactures, Professions, and Trades..., Sixth Edition, Volume I | Cooley, Arnold James | https://www.gutenberg.org/ebooks/39733.txt.utf-8
  [41957] Cooley's Cyclopædia of Practical Receipts and Collateral Information in the Arts, Manufactures, Professions, and Trades..., Sixth Edition, Volume II | Cooley, Arnold James | https://www.gutenberg.org/ebooks/41957.txt.utf-8
  [17700] The Suppression of the African Slave Trade to the United States of America: 1638-1870 | Du Bois, W. E. B. (William Edward Burghardt) | https://www.gutenberg.org/ebooks/17700.txt.utf-8
  [78617] Dangerous trades : $b the historical, social, and legal aspects of industrial occupations as affecting health | unknown | https://www.gutenberg.org/ebooks/78617.txt.utf-8
  [44312] The Remarkable History of the Hudson's Bay Company: Including that of the French Traders of North-Western Canada and of the North-West, XY, and Astor Fur Companies | Bryce, George | https://www.gutenberg.org/ebooks/44312.txt.utf-8
